submission_id,QUD,RT,age,category,color,comments,endTime,experiment_id,gender,languages,optionLeft,optionRight,picture,pictureFormat,question,response,startDate,startTime,timeSpent,trial_name,trial_number
793,,2248,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black12.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,3,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,99
793,,1917,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black20.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,2,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,100
793,,1774,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black5.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,4,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,101
793,,2740,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White32.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,4,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,102
793,,1855,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black27.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,2,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,103
793,,2983,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White13.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,5,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,104
793,,3684,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White16.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,5,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,105
793,,2207,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black29.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,2,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,106
793,,2589,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White34.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,1,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,107
793,,3022,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black34.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,3,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,108
793,,2820,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black8.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,4,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,109
793,,2373,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black28.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,6,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,110
793,,2240,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White15.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,2,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,111
793,,2679,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White24.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,3,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,112
793,,3437,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White20.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,2,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,113
793,,2126,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White27.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,3,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,114
793,,3794,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White11.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,5,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,115
793,,2071,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black25.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,2,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,116
793,,4196,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black10.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,4,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,117
793,,2121,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White7.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,5,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,118
793,,1976,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black24.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,3,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,119
793,,3391,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black7.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,2,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,120
793,,3138,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White17.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,3,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,121
793,,2121,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black6.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,5,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,122
793,,2552,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White36.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,5,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,123
793,,2455,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black16.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,6,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,124
793,,2949,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White10.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,3,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,125
793,,2131,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White26.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,4,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,126
793,,4183,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black26.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,3,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,127
793,,2517,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black21.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,2,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,128
793,,2100,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black9.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,6,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,129
793,,2328,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White2.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,4,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,130
793,,2168,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White19.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,3,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,131
793,,13070,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black13.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,4,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,132
793,,1692,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White30.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,3,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,133
793,,1957,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black31.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,3,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,134
793,,1676,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black22.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,2,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,135
793,,3328,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White28.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,6,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,136
793,,1663,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White3.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,5,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,137
793,,4295,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White29.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,4,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,138
793,,2201,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black11.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,5,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,139
793,,2621,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black17.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,3,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,140
793,,1833,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black23.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,4,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,141
793,,2050,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White21.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,5,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,142
793,,1968,20,Vertrauenswürdigkeit,Black,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black15.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,3,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,143
793,,1699,20,Vertrauenswürdigkeit,White,,1563308518826,80,weiblich,deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White5.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,3,Tue Jul 16 2019 22:10:44 GMT+0200 (GMT+02:00),1563307844887,11.232316666666666,rate_face,144
798,Wie bewerten sie das folgende Merkmal?,13688,54,NA,NA,,1563308729338,80,männlich,Deutsch,Trifft gleichermaßen auf Menschen und Tiere zu,Trifft nur auf Menschen zu,NA,NA,Sensibilität,3,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_personality,1
798,Wie bewerten sie das folgende Merkmal?,4978,54,NA,NA,,1563308729338,80,männlich,Deutsch,Trifft gleichermaßen auf Menschen und Tiere zu,Trifft nur auf Menschen zu,NA,NA,Agressivität,1,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_personality,2
798,Wie bewerten sie das folgende Merkmal?,10476,54,NA,NA,,1563308729338,80,männlich,Deutsch,Trifft gleichermaßen auf Menschen und Tiere zu,Trifft nur auf Menschen zu,NA,NA,Geduld,1,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_personality,3
798,Wie bewerten sie das folgende Merkmal?,6391,54,NA,NA,,1563308729338,80,männlich,Deutsch,Trifft gleichermaßen auf Menschen und Tiere zu,Trifft nur auf Menschen zu,NA,NA,Dominanz,1,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_personality,4
798,Wie bewerten sie das folgende Merkmal?,57186,54,NA,NA,,1563308729338,80,männlich,Deutsch,Trifft gleichermaßen auf Menschen und Tiere zu,Trifft nur auf Menschen zu,NA,NA,Höflichlichkeit,2,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_personality,5
798,Wie bewerten sie das folgende Merkmal?,18138,54,NA,NA,,1563308729338,80,männlich,Deutsch,Trifft gleichermaßen auf Menschen und Tiere zu,Trifft nur auf Menschen zu,NA,NA,Freundlichkeit,2,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_personality,6
798,Wie bewerten sie das folgende Merkmal?,5262,54,NA,NA,,1563308729338,80,männlich,Deutsch,Trifft gleichermaßen auf Menschen und Tiere zu,Trifft nur auf Menschen zu,NA,NA,Extrovertiertheit,2,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_personality,7
798,Wie bewerten sie das folgende Merkmal?,7938,54,NA,NA,,1563308729338,80,männlich,Deutsch,Trifft gleichermaßen auf Menschen und Tiere zu,Trifft nur auf Menschen zu,NA,NA,Vertrauenswürdigkeit,2,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_personality,8
798,Wie bewerten sie das folgende Merkmal?,2907,54,NA,NA,,1563308729338,80,männlich,Deutsch,Trifft gleichermaßen auf Menschen und Tiere zu,Trifft nur auf Menschen zu,NA,NA,Selbstsicherheit,2,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_personality,9
798,Wie bewerten sie das folgende Merkmal?,10641,54,NA,NA,,1563308729338,80,männlich,Deutsch,Trifft gleichermaßen auf Menschen und Tiere zu,Trifft nur auf Menschen zu,NA,NA,Gewissenhaftigkeit,2,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_personality,10
798,,21274,54,Vertrauenswürdigkeit,White,,1563308729338,80,männlich,Deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White26.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,2,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_face,1
798,,14939,54,Vertrauenswürdigkeit,Black,,1563308729338,80,männlich,Deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black20.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,2,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_face,2
798,,8718,54,Vertrauenswürdigkeit,Black,,1563308729338,80,männlich,Deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black5.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,4,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_face,3
798,,6529,54,Vertrauenswürdigkeit,White,,1563308729338,80,männlich,Deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White12.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,1,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_face,4
798,,10442,54,Vertrauenswürdigkeit,Black,,1563308729338,80,männlich,Deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black36.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,4,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_face,5
798,,13768,54,Vertrauenswürdigkeit,White,,1563308729338,80,männlich,Deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White24.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,3,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_face,6
798,,9112,54,Vertrauenswürdigkeit,White,,1563308729338,80,männlich,Deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White9.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,4,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_face,7
798,,11062,54,Vertrauenswürdigkeit,White,,1563308729338,80,männlich,Deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White15.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,3,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_face,8
798,,19962,54,Vertrauenswürdigkeit,White,,1563308729338,80,männlich,Deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White28.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,3,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_face,9
798,,7255,54,Vertrauenswürdigkeit,White,,1563308729338,80,männlich,Deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White27.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,2,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_face,10
798,,6129,54,Vertrauenswürdigkeit,White,,1563308729338,80,männlich,Deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White25.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,3,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_face,11
798,,5163,54,Vertrauenswürdigkeit,Black,,1563308729338,80,männlich,Deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black19.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,5,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_face,12
798,,5494,54,Vertrauenswürdigkeit,Black,,1563308729338,80,männlich,Deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black21.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,5,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_face,13
798,,7563,54,Vertrauenswürdigkeit,White,,1563308729338,80,männlich,Deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White18.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,5,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_face,14
798,,25725,54,Vertrauenswürdigkeit,White,,1563308729338,80,männlich,Deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White6.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,3,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_face,15
798,,5426,54,Vertrauenswürdigkeit,Black,,1563308729338,80,männlich,Deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black8.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,5,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_face,16
798,,5971,54,Vertrauenswürdigkeit,Black,,1563308729338,80,männlich,Deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-Black1.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,2,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_face,17
798,,5321,54,Vertrauenswürdigkeit,White,,1563308729338,80,männlich,Deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White1.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,5,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_face,18
798,,4732,54,Vertrauenswürdigkeit,White,,1563308729338,80,männlich,Deutsch,Gar nicht vertrauenswürdig,Sehr vertrauenswürdig,images/inverted/Stimulus-Inverted-White14.jpg,Inverted,Wie vertrauenswürdig ist dieses Gesicht?,2,Tue Jul 16 2019 22:09:10 GMT+0200 (Mitteleuropäische Sommerzeit),1563307750372,16.3161,rate_face,19
